app_id,review_score,review_score_desc,total_positive,total_negative,total_reviews
547250,0,7 user reviews,2,5,7
547260,6,Mostly Positive,43,11,54
547310,5,Mixed,46,30,76
547340,8,Very Positive,144,22,166
547360,6,Mostly Positive,274,97,371
547390,7,Positive,40,0,40
547410,5,Mixed,449,257,706
547480,7,Positive,14,0,14
547520,0,3 user reviews,2,1,3
547540,8,Very Positive,48,6,54
547590,8,Very Positive,135,27,162
547680,6,Mostly Positive,894,379,1273
547730,6,Mostly Positive,10,3,13
547820,5,Mixed,37,24,61
547900,8,Very Positive,96,23,119
547960,5,Mixed,244,227,471
547970,5,Mixed,12,7,19
547980,7,Positive,32,1,33
547990,5,Mixed,6,4,10
548050,7,Positive,11,2,13
548080,6,Mostly Positive,16,6,22
548110,0,9 user reviews,9,0,9
548130,7,Positive,17,1,18
548220,0,3 user reviews,3,0,3
548230,8,Very Positive,51,7,58
548280,6,Mostly Positive,10,3,13
548320,0,7 user reviews,6,1,7
548330,7,Positive,44,1,45
548340,8,Very Positive,204,12,216
548350,3,Negative,1,9,10
548370,5,Mixed,105,119,224
548390,0,6 user reviews,4,2,6
548450,7,Positive,14,2,16
548500,7,Positive,27,6,33
548650,6,Mostly Positive,25,8,33
548680,7,Positive,36,6,42
548710,5,Mixed,6,7,13
548720,7,Positive,10,1,11
548810,6,Mostly Positive,18,6,24
548840,8,Very Positive,100,8,108
548860,6,Mostly Positive,21,6,27
549100,6,Mostly Positive,38,10,48
549190,7,Positive,16,1,17
549240,5,Mixed,46,20,66
549260,8,Very Positive,218,32,250
549280,0,6 user reviews,4,2,6
549400,7,Positive,13,3,16
549660,0,1 user reviews,1,0,1
549670,4,Mostly Negative,7,11,18
549700,0,No user reviews,0,0,0
549740,8,Very Positive,47,4,51
549770,4,Mostly Negative,13,34,47
549790,0,No user reviews,0,0,0
549810,5,Mixed,61,54,115
549860,8,Very Positive,324,31,355
549950,5,Mixed,11,5,16
550010,8,Very Positive,664,134,798
550080,8,Very Positive,618,78,696
550170,7,Positive,16,0,16
550200,0,4 user reviews,4,0,4
550240,5,Mixed,15,8,23
550310,8,Very Positive,218,23,241
550340,8,Very Positive,81,15,96
550360,5,Mixed,30,13,43
550400,7,Positive,21,1,22
550440,5,Mixed,5,6,11
550450,5,Mixed,12,7,19
550580,8,Very Positive,62,14,76
550590,8,Very Positive,103,4,107
550650,6,Mostly Positive,20242,6951,27193
550810,8,Very Positive,52,3,55
550840,8,Very Positive,777,117,894
550930,0,6 user reviews,5,1,6
550990,7,Positive,37,2,39
551050,6,Mostly Positive,27,10,37
551060,0,9 user reviews,8,1,9
551100,0,4 user reviews,3,1,4
551110,8,Very Positive,441,49,490
551150,0,2 user reviews,2,0,2
551170,5,Mixed,316,182,498
551190,8,Very Positive,53,9,62
551320,5,Mixed,9,4,13
551450,8,Very Positive,141,25,166
551520,7,Positive,31,6,37
551550,4,Mostly Negative,26,54,80
551580,7,Positive,44,5,49
551630,5,Mixed,11,7,18
551650,6,Mostly Positive,11,4,15
551700,8,Very Positive,161,39,200
551720,6,Mostly Positive,22,9,31
551730,8,Very Positive,712,169,881
551770,8,Very Positive,437,83,520
551840,0,4 user reviews,4,0,4
552030,6,Mostly Positive,91,29,120
552060,7,Positive,40,3,43
552110,6,Mostly Positive,255,70,325
552130,4,Mostly Negative,40,66,106
552160,8,Very Positive,59,6,65
552200,7,Positive,12,0,12
552210,0,1 user reviews,1,0,1
552230,6,Mostly Positive,9,3,12
552300,7,Positive,8,2,10
552330,0,3 user reviews,2,1,3
552370,7,Positive,14,1,15
552390,7,Positive,23,3,26
552400,0,7 user reviews,7,0,7
552410,5,Mixed,31,17,48
552440,8,Very Positive,232,19,251
552450,8,Very Positive,294,60,354
552460,8,Very Positive,76,11,87
552500,6,Mostly Positive,13543,4365,17908
552540,0,9 user reviews,6,3,9
552550,0,3 user reviews,0,3,3
552580,5,Mixed,10,5,15
552590,8,Very Positive,1549,97,1646
552610,7,Positive,11,2,13
552620,8,Very Positive,281,43,324
552690,0,4 user reviews,4,0,4
552700,8,Very Positive,699,157,856
552720,6,Mostly Positive,7,3,10
552780,6,Mostly Positive,26,9,35
552800,0,7 user reviews,4,3,7
552870,0,7 user reviews,3,4,7
552900,7,Positive,21,3,24
552910,4,Mostly Negative,7,16,23
552920,6,Mostly Positive,222,73,295
552970,8,Very Positive,120,20,140
552990,6,Mostly Positive,5075,1801,6876
553000,4,Mostly Negative,7,14,21
553020,0,4 user reviews,4,0,4
553040,0,8 user reviews,7,1,8
553050,0,9 user reviews,6,3,9
553140,0,No user reviews,0,0,0
553150,0,9 user reviews,5,4,9
553180,0,5 user reviews,3,2,5
553210,5,Mixed,422,189,611
553260,5,Mixed,343,212,555
553310,0,No user reviews,0,0,0
553340,8,Very Positive,104,15,119
553350,0,5 user reviews,3,2,5
553430,0,5 user reviews,3,2,5
553440,0,8 user reviews,7,1,8
553450,5,Mixed,19,13,32
553470,6,Mostly Positive,12,5,17
553570,0,5 user reviews,1,4,5
553590,8,Very Positive,57,3,60
553610,6,Mostly Positive,12,5,17
553630,0,2 user reviews,1,1,2
553640,8,Very Positive,14985,1299,16284
553690,6,Mostly Positive,8,3,11
553760,7,Positive,44,1,45
553780,7,Positive,12,1,13
553790,8,Very Positive,510,84,594
553800,5,Mixed,23,13,36
553820,6,Mostly Positive,17,7,24
553910,0,4 user reviews,2,2,4
553950,7,Positive,42,3,45
553960,5,Mixed,176,258,434
554150,7,Positive,35,3,38
554220,7,Positive,40,8,48
554280,7,Positive,24,3,27
554310,6,Mostly Positive,183,72,255
554330,7,Positive,21,3,24
554510,5,Mixed,241,154,395
554550,0,9 user reviews,4,5,9
554600,8,Very Positive,130,10,140
554620,8,Very Positive,16040,1084,17124
554640,6,Mostly Positive,279,89,368
554660,0,3 user reviews,3,0,3
554680,5,Mixed,9,4,13
554690,0,5 user reviews,5,0,5
554710,0,No user reviews,0,0,0
554750,5,Mixed,93,46,139
554770,4,Mostly Negative,4,12,16
554800,8,Very Positive,53,12,65
554810,7,Positive,30,5,35
554870,7,Positive,13,1,14
554940,0,9 user reviews,7,2,9
555010,5,Mixed,37,16,53
555050,8,Very Positive,106,15,121
555060,8,Very Positive,66,9,75
555080,0,4 user reviews,1,3,4
555100,0,1 user reviews,1,0,1
555150,8,Very Positive,637,157,794
555210,8,Very Positive,2456,285,2741
555220,8,Very Positive,5805,339,6144
555260,5,Mixed,38,32,70
555280,5,Mixed,19,17,36
555290,7,Positive,35,6,41
555310,7,Positive,22,3,25
555320,8,Very Positive,57,6,63
555370,0,2 user reviews,0,2,2
555400,8,Very Positive,110,23,133
555440,0,No user reviews,0,0,0
555450,5,Mixed,72,108,180
555510,5,Mixed,189,105,294
555570,5,Mixed,11579,12174,23753
555580,7,Positive,26,3,29
555600,7,Positive,21,1,22
555610,8,Very Positive,63,12,75
555620,5,Mixed,96,51,147
555640,6,Mostly Positive,124,34,158
555710,6,Mostly Positive,98,29,127
555720,7,Positive,29,6,35
555730,6,Mostly Positive,11,3,14
555750,5,Mixed,188,102,290
555830,5,Mixed,8,8,16
555850,5,Mixed,13,6,19
555880,8,Very Positive,760,54,814
555890,5,Mixed,15,7,22
555940,6,Mostly Positive,66,17,83
555950,8,Very Positive,634,35,669
556000,0,9 user reviews,0,9,9
556010,5,Mixed,37,18,55
556050,0,No user reviews,0,0,0
556060,7,Positive,19,0,19
556090,0,1 user reviews,1,0,1
556130,0,5 user reviews,4,1,5
556160,5,Mixed,57,76,133
556190,7,Positive,16,2,18
556250,7,Positive,13,3,16
556260,0,4 user reviews,3,1,4
556280,6,Mostly Positive,121,45,166
556310,0,7 user reviews,5,2,7
556340,8,Very Positive,92,18,110
556480,5,Mixed,16,18,34
556710,7,Positive,12,3,15
556740,6,Mostly Positive,106,27,133
556780,5,Mixed,33,15,48
556820,6,Mostly Positive,490,172,662
556840,5,Mixed,13,19,32
556850,0,1 user reviews,1,0,1
556870,5,Mixed,107,57,164
556890,7,Positive,29,5,34
556960,0,7 user reviews,7,0,7
557030,0,8 user reviews,6,2,8
557040,8,Very Positive,242,34,276
557400,8,Very Positive,1220,154,1374
557520,0,No user reviews,0,0,0
557570,7,Positive,15,0,15
557580,6,Mostly Positive,55,20,75
557600,9,Overwhelmingly Positive,2939,80,3019
557680,5,Mixed,87,64,151
557700,6,Mostly Positive,7,3,10
557770,6,Mostly Positive,13,5,18
557790,7,Positive,13,1,14
557810,5,Mixed,267,229,496
557830,7,Positive,16,2,18
557860,7,Positive,10,1,11
557880,5,Mixed,81,53,134
557890,8,Very Positive,75,9,84
557960,4,Mostly Negative,4,8,12
558020,0,3 user reviews,2,1,3
558030,0,2 user reviews,2,0,2
558110,6,Mostly Positive,82,23,105
558260,6,Mostly Positive,151,47,198
558320,7,Positive,19,3,22
558340,5,Mixed,31,26,57
558410,7,Positive,13,2,15
558420,8,Very Positive,1636,197,1833
558450,8,Very Positive,113,15,128
558490,7,Positive,25,5,30
558610,5,Mixed,161,113,274
558620,6,Mostly Positive,131,41,172
558740,0,9 user reviews,4,5,9
558750,7,Positive,9,1,10
558780,6,Mostly Positive,10,4,14
558790,8,Very Positive,46,5,51
558810,5,Mixed,17,17,34
558850,5,Mixed,14,8,22
558870,4,Mostly Negative,23,44,67
558990,9,Overwhelmingly Positive,1170,22,1192
559030,7,Positive,15,1,16
559100,0,No user reviews,0,0,0
559130,6,Mostly Positive,25,10,35
559140,0,5 user reviews,1,4,5
559210,9,Overwhelmingly Positive,1406,38,1444
559250,0,5 user reviews,5,0,5
559280,0,5 user reviews,5,0,5
559300,0,4 user reviews,2,2,4
559310,5,Mixed,55,35,90
559340,5,Mixed,98,84,182
559450,6,Mostly Positive,7,3,10
559610,9,Overwhelmingly Positive,616,27,643
559650,8,Very Positive,1427,134,1561
559870,6,Mostly Positive,64,22,86
559900,5,Mixed,75,34,109
559910,6,Mostly Positive,144,58,202
559930,7,Positive,23,0,23
559960,8,Very Positive,71,4,75
560000,8,Very Positive,132,5,137
560010,5,Mixed,6,4,10
560050,8,Very Positive,51,6,57
560080,0,7 user reviews,7,0,7
560130,8,Very Positive,2523,487,3010
560180,0,8 user reviews,8,0,8
560200,0,8 user reviews,7,1,8
560220,7,Positive,25,3,28
560250,5,Mixed,42,21,63
560260,8,Very Positive,1833,186,2019
560300,7,Positive,29,0,29
560340,0,3 user reviews,1,2,3
560510,7,Positive,12,2,14
560710,5,Mixed,13,8,21
560720,8,Very Positive,66,3,69
560730,5,Mixed,23,26,49
560740,6,Mostly Positive,31,9,40
560750,7,Positive,37,9,46
560760,5,Mixed,22,18,40
560770,6,Mostly Positive,7,3,10
560820,5,Mixed,20,12,32
561000,7,Positive,18,1,19
561010,7,Positive,8,2,10
561190,7,Positive,29,3,32
561230,6,Mostly Positive,14,4,18
561340,8,Very Positive,97,16,113
561420,5,Mixed,8,9,17
561450,6,Mostly Positive,18,6,24
561510,7,Positive,13,1,14
561590,5,Mixed,18,11,29
561600,6,Mostly Positive,248,64,312
561610,5,Mixed,156,79,235
561690,0,6 user reviews,2,4,6
561740,8,Very Positive,140,24,164
561770,6,Mostly Positive,146,43,189
561930,7,Positive,13,0,13
562050,6,Mostly Positive,41,12,53
562090,5,Mixed,8,7,15
562210,8,Very Positive,105,17,122
562220,9,Overwhelmingly Positive,3835,187,4022
562230,8,Very Positive,190,19,209
562250,7,Positive,32,5,37
562260,7,Positive,28,4,32
562280,7,Positive,17,1,18
562290,5,Mixed,9,5,14
562310,7,Positive,9,1,10
562320,7,Positive,29,5,34
562330,7,Positive,32,6,38
562340,5,Mixed,32,37,69
562360,8,Very Positive,324,40,364
562410,8,Very Positive,537,47,584
562430,5,Mixed,49,31,80
562460,7,Positive,22,0,22
562470,5,Mixed,122,54,176
562480,8,Very Positive,50,2,52
562490,8,Very Positive,65,12,77
562500,8,Very Positive,884,88,972
562520,5,Mixed,31,35,66
562570,8,Very Positive,105,26,131
562590,5,Mixed,980,494,1474
562660,7,Positive,29,5,34
562680,0,5 user reviews,5,0,5
562690,4,Mostly Negative,6,16,22
562730,5,Mixed,8,10,18
563120,5,Mixed,56,49,105
563130,6,Mostly Positive,14,4,18
563150,7,Positive,29,5,34
563170,0,No user reviews,0,0,0
563180,7,Positive,38,0,38
563190,7,Positive,23,4,27
563250,7,Positive,9,2,11
563370,0,4 user reviews,3,1,4
563380,0,4 user reviews,3,1,4
563390,0,8 user reviews,8,0,8
563410,7,Positive,10,1,11
563520,7,Positive,16,4,20
563550,7,Positive,37,4,41
563560,8,Very Positive,6180,400,6580
563610,0,3 user reviews,2,1,3
563680,0,9 user reviews,1,8,9
563750,5,Mixed,44,27,71
563810,7,Positive,30,1,31
563860,6,Mostly Positive,8,3,11
564010,4,Mostly Negative,57,115,172
564040,7,Positive,14,0,14
564050,8,Very Positive,475,22,497
564070,4,Mostly Negative,5,9,14
564080,7,Positive,12,0,12
564100,0,5 user reviews,2,3,5
564140,0,1 user reviews,0,1,1
564150,8,Very Positive,133,26,159
564160,7,Positive,40,1,41
564210,7,Positive,10,2,12
564230,8,Very Positive,884,82,966
564280,0,9 user reviews,6,3,9
564310,8,Very Positive,1167,86,1253
564470,7,Positive,21,5,26
564480,0,8 user reviews,8,0,8
564710,8,Very Positive,2918,197,3115
564750,6,Mostly Positive,19,6,25
564810,7,Positive,25,0,25
564940,7,Positive,23,1,24
564950,5,Mixed,11,16,27
565110,7,Positive,13,1,14
565120,8,Very Positive,145,34,179
565180,0,No user reviews,0,0,0
565190,7,Positive,17,0,17
565340,5,Mixed,175,112,287
565380,6,Mostly Positive,27,9,36
565390,8,Very Positive,57,3,60
565640,0,8 user reviews,3,5,8
565660,5,Mixed,20,9,29
565720,8,Very Positive,182,34,216
565980,5,Mixed,10,5,15
566060,4,Mostly Negative,7,14,21
566160,8,Very Positive,743,48,791
566180,0,4 user reviews,3,1,4
566190,5,Mixed,21,13,34
566220,5,Mixed,150,202,352
566320,0,9 user reviews,8,1,9
566350,6,Mostly Positive,7,3,10
566410,4,Mostly Negative,3,9,12
566430,6,Mostly Positive,18,5,23
566530,8,Very Positive,125,22,147
566540,0,No user reviews,0,0,0
566550,5,Mixed,14,16,30
566670,8,Very Positive,78,5,83
566700,7,Positive,29,0,29
566750,7,Positive,15,2,17
566780,7,Positive,37,8,45
566870,7,Positive,12,2,14
566880,7,Positive,19,2,21
566900,7,Positive,18,0,18
566970,7,Positive,14,0,14
567000,5,Mixed,50,26,76
567030,8,Very Positive,136,6,142
567040,4,Mostly Negative,12,22,34
567060,6,Mostly Positive,93,25,118
567140,7,Positive,10,1,11
567160,0,No user reviews,0,0,0
567170,4,Mostly Negative,21,36,57
567200,7,Positive,17,4,21
567210,7,Positive,38,5,43
567250,5,Mixed,32,32,64
567260,4,Mostly Negative,16,58,74
567270,6,Mostly Positive,50,19,69
567280,8,Very Positive,430,50,480
567290,8,Very Positive,712,67,779
567320,5,Mixed,42,33,75
567340,7,Positive,16,0,16
567370,8,Very Positive,58,2,60
567430,0,1 user reviews,1,0,1
567480,5,Mixed,11,6,17
567580,8,Very Positive,186,46,232
567600,5,Mixed,16,18,34
567620,0,2 user reviews,1,1,2
567640,8,Very Positive,2129,366,2495
567660,0,8 user reviews,6,2,8
567670,8,Very Positive,179,13,192
567680,5,Mixed,63,60,123
567780,6,Mostly Positive,18,6,24
567800,8,Very Positive,80,9,89
567840,0,5 user reviews,3,2,5
567860,0,7 user reviews,6,1,7
567890,7,Positive,12,1,13
568020,7,Positive,40,0,40
568030,7,Positive,15,1,16
568060,0,2 user reviews,2,0,2
568090,8,Very Positive,1012,122,1134
568130,6,Mostly Positive,10,3,13
568180,7,Positive,11,1,12
568190,5,Mixed,13,19,32
568200,7,Positive,21,0,21
568300,0,8 user reviews,7,1,8
568320,8,Very Positive,216,14,230
568340,5,Mixed,34,23,57
568370,7,Positive,25,2,27
568440,8,Very Positive,98,22,120
568460,7,Positive,18,0,18
568470,6,Mostly Positive,12,5,17
568490,0,6 user reviews,6,0,6
568500,7,Positive,12,2,14
568570,6,Mostly Positive,1343,479,1822
568610,7,Positive,23,2,25
568750,6,Mostly Positive,113,40,153
568770,9,Overwhelmingly Positive,1563,52,1615
568780,6,Mostly Positive,15,6,21
568830,7,Positive,23,3,26
568840,0,3 user reviews,3,0,3
568860,6,Mostly Positive,14,5,19
568910,0,7 user reviews,7,0,7
568920,7,Positive,19,1,20
569210,5,Mixed,6,5,11
569290,7,Positive,37,9,46
569340,6,Mostly Positive,51,15,66
569360,7,Positive,29,0,29
569380,7,Positive,10,1,11
569420,7,Positive,11,1,12
569430,5,Mixed,21,10,31
569480,8,Very Positive,4597,811,5408
569570,7,Positive,38,4,42
569610,6,Mostly Positive,105,36,141
569630,6,Mostly Positive,43,11,54
569720,8,Very Positive,56,4,60
569770,6,Mostly Positive,132,43,175
569800,6,Mostly Positive,48,13,61
569810,7,Positive,28,2,30
569860,8,Very Positive,1680,100,1780
569970,5,Mixed,61,50,111
570050,5,Mixed,52,35,87
570350,5,Mixed,18,9,27
570420,5,Mixed,87,50,137
570460,8,Very Positive,870,137,1007
570490,7,Positive,38,2,40
570600,0,4 user reviews,4,0,4
570710,4,Mostly Negative,22,74,96
570770,6,Mostly Positive,425,112,537
570780,6,Mostly Positive,645,212,857
570790,4,Mostly Negative,7,12,19
570810,0,7 user reviews,7,0,7
570840,8,Very Positive,1829,119,1948
570890,5,Mixed,13,12,25
570910,3,Negative,2,13,15
570940,5,Mixed,5162,2702,7864
570950,0,No user reviews,0,0,0
570970,5,Mixed,60,27,87
570980,8,Very Positive,373,32,405
571260,8,Very Positive,981,211,1192
571310,9,Overwhelmingly Positive,1051,39,1090
571340,5,Mixed,23,17,40
571350,8,Very Positive,259,59,318
571520,5,Mixed,9,4,13
571530,8,Very Positive,503,28,531
571660,0,7 user reviews,5,2,7
571680,0,3 user reviews,3,0,3
571720,5,Mixed,47,23,70
571740,6,Mostly Positive,1746,466,2212
571860,0,7 user reviews,6,1,7
571880,9,Overwhelmingly Positive,630,12,642
572000,6,Mostly Positive,44,15,59
572020,7,Positive,25,1,26
572170,0,9 user reviews,4,5,9
572180,7,Positive,17,0,17
572240,7,Positive,13,2,15
572290,0,2 user reviews,1,1,2
572300,6,Mostly Positive,42,15,57
572410,6,Mostly Positive,2673,937,3610
572480,0,3 user reviews,3,0,3
572520,6,Mostly Positive,493,204,697
572570,0,9 user reviews,8,1,9
572580,5,Mixed,6,6,12
572660,6,Mostly Positive,34,10,44
573050,7,Positive,18,0,18
573060,8,Very Positive,98,23,121
573070,7,Positive,16,3,19
573080,8,Very Positive,61,14,75
573120,8,Very Positive,233,50,283
573130,8,Very Positive,194,29,223
573170,8,Very Positive,203,4,207
573210,5,Mixed,18,13,31
573260,4,Mostly Negative,3,7,10
573370,7,Positive,15,2,17
573490,8,Very Positive,141,20,161
573520,7,Positive,36,2,38
573600,5,Mixed,39,20,59
573660,5,Mixed,17,20,37
573680,4,Mostly Negative,30,69,99
573770,8,Very Positive,189,8,197
573780,6,Mostly Positive,58,22,80
573800,6,Mostly Positive,28,9,37
574030,5,Mixed,57,39,96
574050,6,Mostly Positive,350,147,497
574070,5,Mixed,92,57,149
574090,0,No user reviews,0,0,0
574120,0,No user reviews,0,0,0
574160,6,Mostly Positive,23,8,31
574200,7,Positive,28,6,34
574220,0,5 user reviews,5,0,5
574260,6,Mostly Positive,37,11,48
574270,7,Positive,38,7,45
574310,8,Very Positive,310,19,329
574420,0,7 user reviews,6,1,7
574440,5,Mixed,32,17,49
574500,0,8 user reviews,7,1,8
574520,0,3 user reviews,1,2,3
574560,6,Mostly Positive,114,32,146
574580,6,Mostly Positive,35,13,48
574590,7,Positive,14,0,14
574640,6,Mostly Positive,91,39,130
574710,0,7 user reviews,4,3,7
574850,5,Mixed,49,26,75
574860,5,Mixed,8,11,19
574890,7,Positive,24,0,24
574940,8,Very Positive,61,9,70
575010,6,Mostly Positive,65,21,86
575050,8,Very Positive,385,23,408
575330,8,Very Positive,122,16,138
575340,6,Mostly Positive,11,4,15
575400,8,Very Positive,54,11,65
575450,7,Positive,12,1,13
575460,5,Mixed,29,16,45
575480,8,Very Positive,62,3,65
575510,6,Mostly Positive,203,81,284
575550,8,Very Positive,2284,222,2506
575570,6,Mostly Positive,76,31,107
575580,6,Mostly Positive,35,9,44
575590,7,Positive,29,1,30
575630,5,Mixed,17,14,31
575640,8,Very Positive,2857,423,3280
575650,8,Very Positive,110,11,121
575670,7,Positive,16,3,19
575700,5,Mixed,86,70,156
575710,0,7 user reviews,6,1,7
575720,5,Mixed,597,358,955
575740,6,Mostly Positive,26,8,34
575800,0,7 user reviews,4,3,7
575810,0,8 user reviews,7,1,8
575820,8,Very Positive,60,4,64
575830,5,Mixed,67,44,111
575840,5,Mixed,47,32,79
575850,5,Mixed,14,8,22
575860,5,Mixed,42,63,105
575880,7,Positive,19,4,23
575890,7,Positive,9,2,11
575940,8,Very Positive,52,6,58
575950,5,Mixed,128,72,200
575960,5,Mixed,32,16,48
575970,8,Very Positive,58,6,64
575990,7,Positive,12,1,13
576010,5,Mixed,48,39,87
576020,0,9 user reviews,5,4,9
576030,8,Very Positive,151,17,168
576050,5,Mixed,22,22,44
576090,0,No user reviews,0,0,0
576110,0,7 user reviews,3,4,7
576130,8,Very Positive,109,20,129
576160,7,Positive,23,0,23
576230,0,No user reviews,0,0,0
576260,6,Mostly Positive,74,30,104
576280,7,Positive,28,3,31
576290,0,No user reviews,0,0,0
576310,5,Mixed,88,82,170
576370,7,Positive,10,2,12
576380,5,Mixed,11,6,17
576390,4,Mostly Negative,5,10,15
576400,6,Mostly Positive,56,19,75
576410,7,Positive,20,2,22
576420,7,Positive,33,1,34
576440,4,Mostly Negative,159,318,477
576470,6,Mostly Positive,342,104,446
576540,5,Mixed,36,19,55
576560,5,Mixed,352,279,631
576620,7,Positive,34,4,38
576660,4,Mostly Negative,9,14,23
576670,7,Positive,8,2,10
576770,8,Very Positive,792,58,850
576810,8,Very Positive,76,18,94
576820,0,4 user reviews,4,0,4
576860,5,Mixed,150,146,296
576880,4,Mostly Negative,12,34,46
576960,0,No user reviews,0,0,0
576980,6,Mostly Positive,69,20,89
577150,7,Positive,16,0,16
577160,0,6 user reviews,6,0,6
577180,8,Very Positive,72,18,90
577210,6,Mostly Positive,18,7,25
577230,6,Mostly Positive,784,228,1012
577290,7,Positive,43,4,47
577320,0,5 user reviews,2,3,5
577360,0,4 user reviews,3,1,4
577380,7,Positive,10,0,10
577460,5,Mixed,97,82,179
577470,0,4 user reviews,4,0,4
577480,8,Very Positive,97,4,101
577490,7,Positive,21,1,22
577580,7,Positive,14,2,16
577670,6,Mostly Positive,101,43,144
577690,8,Very Positive,224,21,245
577700,8,Very Positive,53,0,53
577730,6,Mostly Positive,66,20,86
577740,5,Mixed,60,31,91
577760,7,Positive,14,1,15
577800,4,Mostly Negative,3660,9800,13460
577890,0,8 user reviews,0,8,8
577910,7,Positive,29,3,32
577940,8,Very Positive,990,124,1114
578010,0,7 user reviews,3,4,7
578050,0,No user reviews,0,0,0
578080,5,Mixed,394617,372037,766654
578210,8,Very Positive,167,13,180
578310,8,Very Positive,5914,1476,7390
578330,6,Mostly Positive,581,228,809
578430,7,Positive,26,0,26
578470,6,Mostly Positive,16,6,22
578590,5,Mixed,10,6,16
578600,4,Mostly Negative,44,126,170
578690,7,Positive,12,1,13
578720,5,Mixed,158,99,257
578830,6,Mostly Positive,25,10,35
578850,8,Very Positive,634,63,697
578870,7,Positive,12,2,14
578900,8,Very Positive,136,2,138
578920,5,Mixed,12,8,20
578930,8,Very Positive,74,2,76
579020,5,Mixed,236,108,344
579080,0,8 user reviews,3,5,8
579110,8,Very Positive,82,7,89
579130,5,Mixed,9,7,16
